fiNum;fiDiasPermanencia;fnTasaRecuperacion;fnTasaLiquidacion;fnAforoUtilizado;fnInteresOrdinario;fnColocacionAnual;fnYield;
1874577;83;0.5000;0.0000;0.9200;53.00;;;
2733876;114;0.0000;0.0000;0.9200;;;;
1525526;184;1.0000;1.0000;0.7900;250.00;3000.00;0.0833;
1017090;265;0.8200;0.6700;0.9200;709.00;;0.2342;
2932656;105;0.6700;0.0000;0.9300;144.00;;;
546639;1;;;0.9300;;;;
1765231;83;0.6700;0.5000;0.9200;493.00;;0.1788;
1937221;1541;1.0000;1.0000;0.9900;2988.00;;1.5206;
1621215;475;1.0000;1.0000;0.9100;4997.00;;0.3695;
225293;561;0.9500;0.6700;0.9200;3822.00;;0.5285;
441671;1205;1.0000;1.0000;1.0000;1950.00;2020.00;0.9921;
825224;1;;;0.9300;;;;
1170297;36;0.0000;0.0000;0.9200;369.00;;;
2451973;1;;;0.9300;;;;
412856;148;0.7500;0.0000;0.8600;378.00;;;
1837043;356;0.8900;0.5000;0.9800;718.00;;1.6838;
2751781;57;0.0000;0.0000;0.9200;;;;
1741646;2348;1.0000;0.9600;0.9100;1936.00;4520.00;0.5767;
1953164;127;0.0000;0.0000;1.0600;;390.00;;
2885470;575;1.0000;1.0000;0.7700;2059.00;;1.1099;
348465;1;;;0.9300;;;;
2544068;603;1.0000;1.0000;0.8700;21867.00;;0.4294;
2254214;1;;;0.9300;955.00;;;
2301547;455;0.7600;0.4400;0.9400;976.00;;1.6540;
476468;11;1.0000;1.0000;0.9200;255.00;;0.0458;
432040;2369;1.0000;1.0000;1.0000;6646.00;;0.8627;
330615;2;;;0.9300;;;;
988739;290;1.0000;1.0000;0.9500;2117.00;3470.00;0.6101;
450872;665;0.9600;0.9200;0.5500;2273.00;;1.1149;
1129507;411;1.0000;1.0000;0.9100;4452.00;;1.1531;
416248;1;;;0.9300;;;;
1458046;368;1.0000;1.0000;0.9200;2742.00;1750.00;1.5866;
1738452;1607;1.0000;1.0000;0.8000;6546.00;;0.6993;
1586309;1405;0.8900;0.7100;0.7900;1264.00;4630.00;1.0857;
188098;3;;;0.9300;;;;
426319;807;0.8500;0.6700;1.0000;17765.00;;1.3655;
2483866;137;1.0000;;0.9100;608.00;1250.00;0.5080;
659534;340;0.8300;0.0000;0.9100;1378.00;2520.00;1.7974;
2914161;1;;;0.9200;;;;
2163145;986;1.0000;1.0000;0.9600;5827.00;8660.00;0.8508;
1862611;86;0.5000;0.0000;0.9300;15.00;;;
2600066;868;0.9500;0.9200;0.9000;604.00;3320.00;0.6887;
1372126;114;0.0000;0.0000;0.8900;;;;
1757824;373;0.9000;0.5000;0.9200;651.00;;0.8731;
1002138;6;1.0000;1.0000;0.9100;9.00;;0.0136;
2312962;421;0.9200;0.0000;0.8600;1116.00;;;
263846;295;1.0000;1.0000;0.9200;927.00;;1.0131;
2658172;426;0.9300;0.5000;0.9100;2723.00;;1.5533;
1520771;7;1.0000;1.0000;0.9200;20.00;;0.0222;
591728;427;1.0000;1.0000;0.9700;1399.00;;1.4667;
346670;178;1.0000;1.0000;0.9200;933.00;;0.6091;
2999022;64;0.0000;0.0000;0.9300;;;;
1767344;57;0.0000;0.0000;0.9300;40.00;;;
2293267;2078;0.9800;0.8300;0.9300;3148.00;5010.00;1.0690;
879249;509;1.0000;1.0000;0.8700;2841.00;;0.4250;
2778110;30;1.0000;1.0000;0.9200;291.00;;0.0871;
139378;124;1.0000;1.0000;0.8600;827.00;;0.1509;
63490;22;;;0.9300;;;;
1958291;85;1.0000;1.0000;0.9200;416.00;;0.3962;
511348;719;1.0000;1.0000;0.9700;935.00;;0.6603;
2751275;1;;;0.9300;;;;
3028644;42;1.0000;1.0000;0.9500;50.00;;0.0788;
613201;1;;;0.9300;;;;
1981365;2;;;0.9200;;5490.00;;
466873;1094;1.0000;1.0000;0.9400;732.00;;0.6778;
2462489;21;1.0000;1.0000;0.9200;54.00;1760.00;0.0307;
1689078;1;;;0.9200;;;;
1643716;1;;;0.9400;;;;
2173329;335;1.0000;1.0000;0.9200;2475.00;3176.00;1.0816;
280075;1129;1.0000;1.0000;0.9300;2834.00;20090.00;0.1788;
1066869;3;;;0.9200;;;;
1684567;743;0.9800;0.8600;0.9300;1877.00;5050.00;0.5991;
2870470;120;0.0000;0.0000;0.8600;;;;
801801;119;0.7500;0.0000;0.9300;140.00;;;
1317168;1;;;0.9100;;;;
2263197;1;;;0.9400;;;;
1693271;1;;;0.9300;;;;
2822189;1;;;0.9200;;;;
2115446;36;0.0000;0.0000;0.9000;77.00;;;
2657153;60;0.5000;0.0000;0.8900;279.00;2240.00;;
969098;400;0.8700;0.0000;0.9200;2200.00;;;
370262;323;1.0000;;0.8600;405.00;790.00;;
2602446;2400;1.0000;1.0000;1.0300;58099.00;69710.00;0.6077;
2508100;110;1.0000;1.0000;0.9000;664.00;;0.4076;
576395;57;0.0000;0.0000;0.8900;;;;
716308;3;;;0.9300;;;;
688522;242;1.0000;1.0000;0.9400;249.00;;0.8964;
2863632;1241;1.0000;1.0000;0.9900;6497.00;9930.00;0.7857;
2643442;103;0.3300;0.0000;0.9300;416.00;;;
799983;304;0.9500;0.6700;0.9200;1568.00;;1.2871;
2047145;1519;1.0000;1.0000;1.0100;2618.00;;1.4678;
2741043;1;;;0.9200;;260.00;;
2858508;67;1.0000;1.0000;0.8600;255.00;1790.00;0.1425;
2750978;1;;;0.9300;;;;
1495438;1381;0.9800;0.9100;0.7600;20578.00;;0.7694;
899207;680;1.0000;1.0000;0.9500;9589.00;;0.9327;
2772371;127;0.7500;0.0000;0.9000;295.00;;;
2534997;37;0.0000;0.0000;0.9000;17096.00;;;
2509087;2544;0.9800;0.9300;0.6900;13017.00;64210.00;2.6491;
1349136;142;0.7500;0.0000;0.8700;78.00;;;
1071542;64;0.0000;0.0000;0.9200;;1400.00;;
2433950;1;;;0.9300;1602.00;;;
1563269;934;0.8000;0.7000;0.9500;1035.00;2930.00;0.7887;
1072031;2;;;0.9300;;;;
2591875;44;1.0000;1.0000;0.9000;103.00;;0.1000;
1045483;177;0.8900;0.8600;0.8300;820.00;;0.2871;
2408686;1;;;0.9300;;;;
3061313;482;1.0000;1.0000;0.8700;2077.00;;0.7444;
2159125;2042;1.0000;1.0000;1.0200;13439.00;30580.00;0.7291;
294163;177;1.0000;1.0000;0.6100;130.00;;0.2660;
1945021;34;;;0.9200;;;;
2834578;28;1.0000;1.0000;0.8600;346.00;;0.0464;
2227257;95;0.0000;0.0000;0.9300;;;;
2629020;589;1.0000;1.0000;0.8600;4009.00;24740.00;0.5423;
1975264;1;;;0.9100;;1330.00;;
167648;165;0.5000;0.0000;0.9000;168.00;;;
2778015;36;0.0000;0.0000;0.9100;;;;
2283179;1021;1.0000;1.0000;0.6400;6646.00;;0.3889;
795136;41;1.0000;1.0000;0.9100;528.00;;0.3356;
2370137;113;0.6700;0.0000;0.9100;154.00;;;
972753;1;;;0.9100;;1480.00;;
182125;650;1.0000;1.0000;0.9200;2317.00;;1.0031;
30449;175;1.0000;1.0000;0.2400;480.00;;0.4980;
1871696;7;1.0000;1.0000;0.9200;71.00;;0.0261;
3030465;268;0.8600;0.0000;0.9200;888.00;;;
2473343;2217;1.0000;1.0000;0.9200;14067.00;35030.00;0.4176;
2683653;99;0.6700;0.0000;0.9200;840.00;;;
1805548;914;0.9700;0.0000;0.8600;2328.00;;;
2605203;15;1.0000;1.0000;0.8600;93.00;;0.0660;
744924;214;0.4000;0.0000;0.9300;34.00;;;
1221546;57;0.0000;0.0000;0.9300;;;;
1433131;212;1.0000;1.0000;0.9200;578.00;;0.6516;
2232053;192;1.0000;;0.9100;6586.00;11130.00;0.7442;
387177;1738;1.0000;1.0000;1.0000;1237.00;;0.5547;
1799394;51;1.0000;1.0000;0.8600;132.00;;0.0936;
2769664;1;;;0.9100;1370.00;10730.00;;
2777831;2;;;0.9200;;;;
2174799;587;0.8300;0.2500;0.9200;473.00;;0.2936;
1762826;1;;;0.9300;;;;
1772465;223;0.2500;0.2500;0.9400;3541.00;;0.3356;
2173870;85;0.0000;0.0000;0.9200;;;;
1035764;57;0.0000;0.0000;0.9200;;;;
2290149;513;0.7300;0.2600;0.9200;6050.00;;3.8922;
156465;57;0.0000;0.0000;0.9300;;;;
2921863;943;0.9500;0.8500;0.9500;4692.00;;1.6606;
1414405;235;0.6700;0.0000;0.9400;684.00;1400.00;;
1603686;96;1.0000;1.0000;0.8600;365.00;;0.1527;
1900637;649;0.9500;0.5000;1.0000;2126.00;;1.6685;
1558348;1;;;0.9300;;;;
2105101;964;1.0000;;0.8300;7206.00;;0.4804;
967279;387;1.0000;1.0000;0.9400;1913.00;;1.6110;
766737;1;;;0.9100;;990.00;;
2797028;1;;;0.9300;2165.00;;;
872077;1;;;0.9100;;1540.00;;
2498161;1054;0.8900;0.5000;0.9700;3507.00;;1.2097;
1809632;120;0.6700;0.0000;0.8600;714.00;;;
1122670;1196;1.0000;;0.8600;1534.00;;0.6727;
908535;62;0.0000;0.0000;0.9300;;;;
37493;211;0.4000;0.0000;0.9200;2094.00;;;
1397296;2610;1.0000;1.0000;1.0200;9066.00;7880.00;1.1831;
1788087;1;;;0.9300;;;;
1960846;57;0.0000;0.0000;0.9200;;;;
800183;36;0.0000;0.0000;0.9200;;;;
2043556;196;1.0000;1.0000;1.0300;868.00;5960.00;0.6171;
1391334;1;;;0.9100;;1960.00;;
1772863;1;;;0.9100;;;;
295609;3;;;0.9300;;;;
1549214;164;1.0000;1.0000;0.8700;879.00;;0.3376;
705551;1;;;0.9200;;250.00;;
2539858;468;0.9300;0.0000;0.9200;2013.00;;;
864966;1;;;0.9300;334.00;;;
1452439;135;1.0000;1.0000;0.9200;1180.00;;0.5281;
2267550;57;0.0000;0.0000;0.9200;;;;
591693;1229;1.0000;1.0000;1.1100;8396.00;;0.9028;
1808713;264;0.8300;0.0000;0.9600;155.00;540.00;;
2170567;36;0.0000;0.0000;0.9200;57.00;;;
308453;359;0.9200;0.6000;1.0100;1831.00;;0.5802;
2679462;39;0.0000;0.0000;0.9200;;;;
1138928;47;1.0000;1.0000;0.4200;401.00;;0.1604;
2628244;55;1.0000;1.0000;0.9200;394.00;;0.1698;
2450832;483;1.0000;1.0000;1.2600;37751.00;397850.00;0.4279;
261864;261;0.6700;0.3300;0.9400;417.00;;1.0615;
205494;140;0.2000;0.0000;0.9200;1877.00;;;
1498440;406;1.0000;1.0000;0.9900;1181.00;;0.4613;
1653557;2;;;0.9300;;;;
684885;27;1.0000;1.0000;0.9200;133.00;;0.1031;
1372105;57;0.0000;0.0000;0.9200;;;;
2295464;392;1.0000;1.0000;0.9300;598.00;;1.1125;
684945;1;;;0.9300;;;;
1120672;94;0.5000;0.0000;0.9200;66.00;;;
795097;681;0.9200;0.6700;0.9500;7212.00;;1.0993;
828572;178;0.4300;0.0000;0.9200;337.00;;;
1280160;206;0.8600;0.5000;0.9100;3274.00;;0.3233;
2255319;48;1.0000;1.0000;0.9000;506.00;;0.0684;
2351293;1;;;0.9300;;;;
895897;86;0.6700;0.0000;0.9200;46.00;;;
1248553;1;;;0.9200;;;;
599878;2635;1.0000;1.0000;0.9700;1300.00;;0.6517;
71872;191;0.5800;0.2900;0.9000;788.00;;0.3980;
1099016;1;;;0.9300;;;;
92048;9;1.0000;1.0000;0.9200;20.00;;0.0430;
290639;1221;0.9500;0.5700;0.9800;1237.00;;2.3857;
1462452;101;0.6700;0.5000;0.9200;218.00;;0.1882;
855203;1;;;0.9300;;;;
1505376;1;;;0.9300;;;;
903054;1590;1.0000;1.0000;0.9100;1964.00;;0.9820;
2048920;575;1.0000;1.0000;1.0600;5145.00;5610.00;1.1647;
1653374;456;0.8100;0.3800;1.1600;6729.00;;3.1130;
381440;43;1.0000;1.0000;0.9400;57.00;980.00;0.1157;
1513160;252;1.0000;1.0000;1.6000;828.00;3080.00;0.2269;
2149498;278;1.0000;1.0000;0.9300;1542.00;5060.00;0.7348;
465446;57;0.0000;0.0000;0.9200;;;;
1457595;120;0.0000;0.0000;0.9000;;;;
2049872;946;0.9700;0.7100;1.2600;4576.00;;0.5439;
825863;744;0.8700;0.7400;1.0600;9513.00;7260.00;2.6655;
523924;57;0.0000;0.0000;0.9300;;;;
356839;1154;1.0000;1.0000;0.8400;2766.00;;1.0079;
924136;2;;;0.9300;;;;
606271;77;1.0000;1.0000;0.7600;7004.00;23000.00;0.3847;
1534789;1;;;0.9300;;;;
2128203;1;;;0.9300;;;;
2354785;12;1.0000;1.0000;0.9200;323.00;;0.0568;
814921;1;;;0.9300;;;;
496245;160;1.0000;1.0000;0.9200;736.00;;0.4543;
2630122;769;1.0000;1.0000;0.9700;1620.00;1370.00;1.6302;
61995;158;1.0000;1.0000;0.9400;645.00;;0.5254;
2366378;264;0.6700;0.0000;0.8300;5412.00;;;
164702;121;0.7500;0.0000;0.9000;111.00;;;
2172205;2415;1.0000;1.0000;0.9200;1343.00;;0.3761;
1423352;2544;0.9900;0.7800;0.9500;17854.00;4300.00;0.5967;
703859;223;1.0000;1.0000;1.0100;1135.00;;0.4617;
727638;562;1.0000;1.0000;0.9300;1776.00;;0.6188;
2651416;94;0.6700;0.0000;0.9200;56.00;;;
2322769;1;;;0.9300;;;;
2368230;15;1.0000;1.0000;0.9300;25.00;;0.0781;
889803;13;1.0000;1.0000;1.1100;117.00;;0.0609;
1718886;1;;;0.9300;;;;
2137356;57;0.0000;0.0000;0.9200;407.00;;;
2033019;887;1.0000;1.0000;0.9200;312.00;;0.7952;
2664389;2471;0.9700;0.8800;0.9900;6869.00;5860.00;1.7453;
2210511;1;;;0.9100;;3000.00;;
2069164;608;1.0000;1.0000;1.0100;3610.00;11900.00;0.5898;
741286;1292;0.9300;0.2500;0.9100;3370.00;;0.8226;
2359074;120;0.0000;0.0000;0.9200;;;;
1927335;413;0.9200;0.5000;0.9200;728.00;;1.8220;
2569706;59;0.0000;0.0000;0.9300;;;;
1512312;1;;;0.9300;;;;
1660712;46;1.0000;1.0000;0.9500;88.00;;0.1600;
258957;293;1.0000;1.0000;0.9400;552.00;;1.1752;
759561;1753;1.0000;1.0000;1.0900;12195.00;35580.00;0.4960;
958381;64;0.0000;0.0000;0.9200;;;;
1651742;363;1.0000;1.0000;0.9200;10081.00;;1.1283;
1959372;1;;;0.9400;;;;
1168079;318;1.0000;1.0000;0.9200;2775.00;5440.00;1.1865;
2670059;1;;;0.9300;;;;
1815285;229;0.6300;0.4000;0.9200;269.00;;0.3484;
1078970;50;1.0000;1.0000;0.9100;92.00;480.00;0.1917;
450370;1;;;0.9300;273.00;;;
1019483;19;1.0000;1.0000;0.8500;749.00;;0.0375;
923104;1;;;0.9300;;;;
1319786;1761;1.0000;1.0000;1.1000;4212.00;;0.4548;
733811;124;0.0000;0.0000;0.9500;;;0.0000;
538223;78;0.0000;0.0000;0.8900;1100.00;;;
157404;1085;1.0000;1.0000;0.8300;1608.00;7020.00;0.4861;
537905;127;0.6700;0.0000;1.0400;110.00;630.00;;
1006501;37;0.0000;0.0000;0.9200;;;;
1670929;172;1.0000;1.0000;0.9300;179.00;;0.3370;
1989678;57;0.0000;0.0000;0.9000;;;;
45475;72;0.0000;0.0000;0.9200;84.00;;;
647872;831;0.9700;0.8500;1.0600;3821.00;9470.00;0.8272;
2842481;1133;1.0000;1.0000;0.8400;2580.00;;1.4443;
2552546;73;0.0000;0.0000;0.9300;;;;
2179509;349;1.0000;1.0000;0.9200;1269.00;;0.9057;
2170224;7;1.0000;1.0000;0.8400;740.00;;0.0925;
571582;316;1.0000;1.0000;0.9600;599.00;7380.00;1.0153;
2279751;169;0.8000;0.5000;0.8800;638.00;;0.3300;
1414645;75;1.0000;1.0000;0.9100;846.00;;0.0886;
583133;1044;0.9900;0.9300;0.9200;5880.00;;1.0262;
2380630;386;1.0000;1.0000;0.8600;636.00;;0.6490;
2031160;512;0.9300;0.0000;0.9100;468.00;;;
1819022;1;;;0.9300;;;;
2680405;260;0.8800;0.0000;0.9000;308.00;;;
1871554;1;;;0.9100;;;;
2771655;1174;1.0000;1.0000;0.8400;1263.00;;0.8420;
743999;232;0.0000;0.0000;0.9200;;;;
718672;2544;1.0000;1.0000;1.0700;6913.00;13010.00;0.8567;
1974742;289;1.0000;1.0000;0.9200;693.00;;0.6484;
1179020;576;0.5700;0.4200;0.9300;1153.00;;0.8009;
2140647;116;0.3300;0.0000;0.9400;111.00;;;
1921709;1;;;0.9200;;;;
852469;150;0.8000;0.0000;0.9200;6972.00;;;
2122583;952;0.9000;0.0000;0.9200;436.00;;;
2971460;1701;1.0000;1.0000;0.9700;28103.00;62600.00;1.0274;
224899;64;0.0000;0.0000;1.0200;;880.00;;
2541657;543;0.6900;0.1100;0.9000;2689.00;;0.9748;
1399986;12;1.0000;1.0000;0.1700;4.00;;0.0267;
1023611;1;;;0.9300;;;;
2657408;1390;0.9700;0.6000;0.9100;1900.00;;0.5334;
616379;64;0.0000;0.0000;0.9100;;2900.00;;
1985101;170;0.7500;0.6700;0.7000;205.00;;0.4017;
2662033;890;1.0000;1.0000;1.0000;1514.00;12510.00;0.5659;
2537467;1;;;0.9100;;2750.00;;
655497;85;0.5000;0.5000;0.9000;49.00;;0.1021;
962640;455;0.7100;0.2000;0.9200;820.00;;0.4901;
2476398;28;1.0000;1.0000;0.1400;52.00;;0.1040;
2120096;429;0.9300;0.5000;0.8800;662.00;;0.9034;
1034757;1424;0.9600;0.5000;0.9800;1229.00;;2.5436;
2535104;22;1.0000;1.0000;0.9100;116.00;;0.0847;
634559;410;1.0000;;0.9200;6566.00;;1.7055;
2913284;57;0.0000;0.0000;0.9200;;;;
96318;36;0.0000;0.0000;0.9100;;;;
1240531;41;1.0000;1.0000;0.9200;109.00;;0.0916;
807637;931;0.9200;0.3300;0.9400;1574.00;;2.3730;
1923926;91;0.5000;0.0000;0.9200;77.00;;;
2333610;531;1.0000;1.0000;0.9200;3024.00;;1.0013;
1461348;2;;;0.9300;;;;
2726043;317;0.9100;0.5000;0.9600;1488.00;;1.2421;
295338;83;0.5000;0.5000;0.9200;45.00;;0.0682;
1800028;1;;;0.9300;;;;
1032013;2;;;0.9300;;;;
1487357;1230;0.8900;0.3300;1.0300;1155.00;;1.2273;
545567;677;0.9100;0.0000;0.9200;3176.00;;;
68794;181;0.7000;0.0000;0.8700;389.00;;;
671664;173;1.0000;1.0000;1.0300;2395.00;3770.00;0.7749;
1202610;796;0.9600;0.6700;0.9100;2818.00;;1.1545;
1139509;88;0.2500;0.0000;0.9200;197.00;;;
2329835;1;;;0.9300;;;;
617296;1245;0.8600;0.5700;0.9200;1993.00;43940.00;0.0991;
1750074;445;0.9300;0.6700;1.0000;1964.00;3140.00;0.9723;
1574075;216;0.6000;0.0000;0.9300;138.00;1130.00;;
2818834;756;0.9600;0.6700;0.9500;1221.00;;0.8526;
468658;97;0.5000;0.0000;0.9100;18.00;;;
2547752;68;1.0000;1.0000;0.8800;110.00;;0.1000;
1022599;35;1.0000;1.0000;0.9200;267.00;;0.0979;
939893;7;;;0.9300;;;;
1708394;60;0.0000;0.0000;0.9300;;;;
253109;443;0.7600;0.3300;1.0100;2215.00;;1.9266;
809246;57;0.0000;0.0000;0.9100;;;;
1356390;1;;;0.9100;;1110.00;;
1153849;4;;;0.9200;;;;
377950;326;1.0000;1.0000;0.9200;6413.00;;1.2857;
943510;121;0.5000;0.0000;0.9300;55.00;;;
76429;1658;1.0000;1.0000;1.0800;5741.00;;0.7870;
1106628;36;0.0000;0.0000;0.9100;;;;
2796113;416;0.9300;0.5000;0.8800;890.00;;0.8342;
1779876;37;0.0000;0.0000;0.9100;;;;
1817326;89;1.0000;1.0000;0.8500;717.00;;0.3658;
2870929;234;1.0000;1.0000;0.7200;2232.00;11660.00;0.3598;
2599813;57;0.0000;0.0000;0.9200;;;;
2114808;275;1.0000;1.0000;0.8700;1589.00;;0.4944;
1895164;157;0.8000;0.0000;0.9100;92.00;;;
1082173;58;0.0000;0.0000;0.9200;;;;
739106;1;;;0.9300;;;;
285069;189;0.6000;0.0000;0.9400;439.00;;;
69143;1;1.0000;1.0000;1.3300;15.00;1250.00;;
1609363;57;0.0000;0.0000;0.9200;;;;
541823;92;0.5000;0.0000;0.9200;155.00;;;
618882;201;0.8300;0.0000;0.9000;385.00;;;
2801506;92;1.0000;;0.9100;474.00;1300.00;0.3646;
93981;423;1.0000;1.0000;0.9900;637.00;3220.00;0.5252;
2970221;798;1.0000;1.0000;0.9800;7027.00;;1.5103;
1194390;478;0.8800;0.0000;0.9100;973.00;;;
849210;1519;0.9700;0.8000;0.9900;1226.00;;1.4011;
2436090;92;1.0000;1.0000;0.4200;77.00;;0.0693;
1897126;12;1.0000;;0.9100;;3450.00;0.0000;
879539;3;1.0000;1.0000;0.9200;43.00;;;
709055;64;0.5000;0.5000;1.0200;304.00;;;
1016240;296;0.0000;0.0000;0.9000;;;;
1642601;178;0.8000;0.5000;0.9200;44.00;360.00;0.0907;
1670424;1618;1.0000;1.0000;1.0100;1668.00;;2.0391;
1913308;4;;;0.9100;;22860.00;;
596889;756;0.8800;0.0000;0.9100;488.00;;;
2771047;254;0.8000;0.5000;0.9300;481.00;;0.6628;
2753993;422;1.0000;1.0000;1.1100;1118.00;;0.8960;
2259505;922;0.9600;0.6700;0.9400;1976.00;;2.1777;
609819;272;0.6900;0.0000;0.8900;4317.00;;;
979199;1001;0.9000;0.6100;1.0600;7025.00;;1.5562;
1973436;892;1.0000;1.0000;1.0000;21771.00;8110.00;0.7852;
2123284;26;1.0000;1.0000;0.9400;15.00;;0.1000;
692812;1;;;0.9200;;;;
2158354;160;1.0000;1.0000;0.2900;800.00;;0.1487;
1758866;462;0.8200;0.3300;0.9500;490.00;;1.6560;
1895116;163;1.0000;1.0000;0.9100;275.00;;0.4911;
1558453;154;0.5000;0.5000;0.9600;52.00;17339.00;0.0464;
2453719;57;0.0000;0.0000;0.9200;;;;
2836525;129;0.0000;0.0000;0.8900;;3310.00;;
1028032;73;1.0000;1.0000;0.9200;262.00;;0.2063;
491460;187;0.4300;0.2000;0.9000;211.00;;0.0930;
611075;527;0.9400;0.0000;0.9200;2259.00;;;
1545031;20;1.0000;1.0000;0.9000;132.00;;0.0684;
299146;65;0.5000;0.5000;0.9200;19.00;;0.0292;
2944861;154;1.0000;1.0000;0.9300;211.00;;0.7191;
413515;250;1.0000;1.0000;0.9400;529.00;;0.2795;
2383881;117;1.0000;1.0000;0.9200;653.00;;0.4462;
1732996;344;0.4000;0.2500;0.9600;305.00;;0.5259;
2334011;7;;;0.9300;;;;
2482280;1;;;0.9300;;;;
731782;85;0.6700;0.5000;0.9200;503.00;;0.2734;
1675404;155;1.0000;1.0000;1.6000;215.00;;0.2824;
1876554;1;;;0.9200;;320.00;;
2494413;1430;1.0000;1.0000;0.9600;3319.00;;0.9317;
1697887;57;0.0000;0.0000;0.9200;;;;
2094208;2080;1.0000;1.0000;0.9100;3108.00;;0.7554;
2119893;2287;1.0000;1.0000;0.9400;3203.00;;0.6066;
2138782;1562;1.0000;1.0000;0.9900;4293.00;;1.2427;
1111483;57;0.0000;0.0000;0.9200;;;;
2343126;120;0.0000;0.0000;0.8600;;;;
484239;1;;;0.9100;;2420.00;;
1161966;57;0.0000;0.0000;0.9200;;;;
2145863;313;1.0000;1.0000;0.8200;515.00;;0.5470;
2837781;114;1.0000;1.0000;0.9200;331.00;;0.8073;
1924185;169;1.0000;1.0000;0.9200;1512.00;2190.00;0.6904;
1289435;1;;;0.9100;;220.00;;
2893870;1918;0.9900;0.9600;1.0800;4716.00;3540.00;0.6639;
2988350;382;0.9700;0.8300;0.9600;3040.00;;1.1565;
2878031;222;0.8300;0.5000;0.8600;36.00;;0.0307;
589194;93;0.6700;0.0000;0.9200;250.00;;;
2193069;1280;0.9900;0.8000;0.9000;2886.00;;1.0668;
2001471;64;0.0000;0.0000;0.9200;;;;
458866;2;;;0.9300;;;;
829764;430;0.9200;0.0000;0.9200;1719.00;;;
2850814;57;0.0000;0.0000;0.9200;;;;
244897;629;1.0000;1.0000;1.0800;6935.00;9330.00;0.7875;
83940;57;0.0000;0.0000;0.9300;;;;
1326203;380;1.0000;1.0000;0.8700;1334.00;;0.9482;
355594;110;0.0000;0.0000;0.9100;;;;
2619306;207;1.0000;1.0000;0.7600;12.00;;0.0240;
2425643;120;0.0000;0.0000;0.8900;;;;
592870;2567;0.9900;0.9100;0.9800;52293.00;;1.2679;
606291;1;;;0.9100;;1010.00;;
268144;27;1.0000;1.0000;0.9200;247.00;;0.1029;
2166654;566;1.0000;1.0000;0.9100;1988.00;;1.1009;
2836559;922;1.0000;1.0000;0.9800;4740.00;;0.7298;
2280597;92;1.0000;1.0000;0.8300;39.00;;0.0780;
2815058;350;1.0000;1.0000;0.5600;1726.00;30480.00;0.3039;
1003856;366;0.9100;0.0000;0.9200;650.00;;;
627924;363;0.7100;0.3300;0.9100;1145.00;;0.5920;
1274775;57;0.0000;0.0000;0.8700;;;;
273181;280;1.0000;1.0000;0.8400;2356.00;;0.5943;
1139052;1;;;0.9400;;;;
274941;1086;1.0000;1.0000;0.9200;1029.00;;1.0088;
2306445;550;0.8600;0.5000;0.9300;713.00;;0.1700;
614581;114;0.0000;0.0000;0.9300;;;;
1043908;27;1.0000;1.0000;0.9200;136.00;;0.1214;
2137581;149;0.2500;0.0000;0.9000;268.00;;;
1116138;1;;;0.9200;;;;
1878358;2;;;0.9100;;;;
1563847;74;0.0000;0.0000;0.9100;45.00;;;
2499455;64;0.0000;0.0000;1.1400;;22860.00;;
1240655;2215;0.9800;0.8200;0.9500;1466.00;;1.5246;
71268;27;1.0000;1.0000;0.9200;94.00;;0.0847;
1139921;110;1.0000;1.0000;0.9400;708.00;;0.2945;
1585922;1087;1.0000;1.0000;0.8400;494.00;;0.0738;
2067129;1447;0.9300;0.8300;0.9800;3047.00;;0.4288;
1685641;2;;;0.9300;;;;
289642;627;0.9600;0.8800;0.9200;10576.00;19410.00;0.8078;
2100523;103;1.0000;1.0000;1.0200;630.00;;0.4565;
2819725;37;0.0000;0.0000;0.9000;;;;
822863;760;1.0000;1.0000;1.1000;4233.00;1750.00;1.2391;
835370;113;1.0000;1.0000;0.9200;389.00;;0.4652;
1361777;27;1.0000;1.0000;0.9200;52.00;;0.1040;
1733829;1189;0.9700;0.7500;0.8800;909.00;;1.3476;
2331055;57;0.0000;0.0000;0.8700;;;;
1094184;85;0.5000;0.0000;0.8700;1011.00;;;
2328325;64;0.0000;0.0000;0.9200;;;;
1406217;1;;;0.9300;;;;
652243;263;1.0000;1.0000;0.9200;443.00;;0.4002;
2152595;112;1.0000;1.0000;1.0200;2682.00;;0.3255;
134925;1;;;0.9100;;;;
554468;250;0.0000;0.0000;0.9200;;;;
2941649;142;1.0000;1.0000;0.8300;187.00;;0.3495;
2136987;460;0.9300;0.0000;0.8700;1824.00;;;
1694704;51;1.0000;1.0000;0.9200;544.00;;0.1705;
2380018;1;;;0.9300;;;;
31461;1;;;0.9300;;;;
884486;36;0.0000;0.0000;0.9200;;;;
579306;32;1.0000;1.0000;0.6700;60.00;;0.1400;
1454;66;0.5000;0.0000;0.9200;30.00;;;
1550955;36;0.0000;0.0000;0.9200;;;;
2198103;268;0.5000;0.2000;0.7700;284.00;;0.4538;
2631776;719;0.8600;0.0000;0.9200;294.00;;;
1812396;1556;0.9500;0.8000;1.0200;1798.00;860.00;2.1082;
1559252;1;;;0.9300;232.00;;;
886166;180;0.3300;0.0000;0.9000;90.00;;;
1387386;269;0.8900;0.5000;0.9700;598.00;;0.8727;
2056761;64;0.0000;0.0000;1.0900;;;;
1038685;1;;;0.9300;;;;
294416;1329;1.0000;1.0000;1.0000;336.00;;0.0914;
2580473;1;;;0.9300;;;;
